2.460000000000000000e+02
1.100000000000000000e+02
2.490000000000000000e+02
9.600000000000000000e+01
1.550000000000000000e+02
1.380000000000000000e+02
2.400000000000000000e+02
5.300000000000000000e+01
2.590000000000000000e+02
2.360000000000000000e+02
