2.170000000000000000e+02
1.170000000000000000e+02
1.910000000000000000e+02
2.370000000000000000e+02
6.500000000000000000e+01
2.300000000000000000e+02
4.500000000000000000e+01
1.310000000000000000e+02
2.540000000000000000e+02
2.900000000000000000e+01
