5.800000000000000000e+01
1.160000000000000000e+02
2.280000000000000000e+02
2.090000000000000000e+02
1.320000000000000000e+02
1.270000000000000000e+02
1.620000000000000000e+02
1.300000000000000000e+01
1.500000000000000000e+02
2.610000000000000000e+02
