2.430000000000000000e+02
2.140000000000000000e+02
1.060000000000000000e+02
8.800000000000000000e+01
2.330000000000000000e+02
7.000000000000000000e+01
3.800000000000000000e+01
1.290000000000000000e+02
9.100000000000000000e+01
1.270000000000000000e+02
