2.180000000000000000e+02
2.120000000000000000e+02
2.790000000000000000e+02
1.820000000000000000e+02
2.950000000000000000e+02
1.100000000000000000e+02
2.460000000000000000e+02
5.000000000000000000e+01
1.490000000000000000e+02
2.040000000000000000e+02
